job_id,title,company_profile,description,requirements,benefits,fraudulent,true_label,fraud_score,fraud_probability,score_type,threshold,predicted_label,error_type,seed,model_label,model_group,case_type
11854,Outside Sale Rep,,"We are looking for creative and self-motivated individuals with sales experiences to solicit, promote and sell our point of sale products and services designed for the restaurant and bar establishments. If you have any prior outside sales experiences, we'd love to hear from you. Qualified candidates will be responsible to solicit, promote, and sell our company's products and services related to point of sale systems for restaurants, retail store, c-store and bars. A previous experience with restaurants, retail store, c-store and bar operations is highly preferred. Candidate must be a people person and have prior experiences dealing with the public. This position requires local travel to perform demonstrations as well as follow ups to close deals. Reasonable amount of computer experiences is needed.Job Position Overview Job Title: Outside Sales RepJob Type: Full Time EmployeeJob Location: Concord, North CarolinaWork Hours: 9 am - 6 pm Monday through FridayCompensation: $30,000 to $80,000","We are looking for creative and self-motivated individuals with sales experiences to solicit, promote and sell our point of sale products and services designed for the restaurant and bar establishments. If you have any prior outside sales experiences, we'd love to hear from you. Qualified candidates will be responsible to solicit, promote, and sell our company's products and services related to point of sale systems for restaurants, retail store, c-store and bars. A previous experience with restaurants, retail store, c-store and bar operations is highly preferred. Candidate must be a people person and have prior experiences dealing with the public. This position requires local travel to perform demonstrations as well as follow ups to close deals. Reasonable amount of computer experiences is needed.Job Position Overview Job Title: Outside Sales RepJob Type: Full Time EmployeeJob Location: Concord, North CarolinaWork Hours: 9 am - 6 pm Monday through FridayCompensation: $30,000 to $80,000",,0,0,0.0005747862160205,0.0005747862160205,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
12434,Sales Professional- SMB,"Making Mobile Device Management Clear is Clearmark Technologies mission.  Our team is made up of bright people who thrive on using technology to make a difference. We're friendly, ethical, and check our egos at the door. Most importantly, we want to grow together through support and mentorship. We offer a competitive salary package, benefits, paid time off, and a technology allowance. ","- Maintain a high level of Clearmark solution expertise and competitive intelligence- Guide team members to identify decision makers amongst the targeted leads in order to initiate the sales process.- Provide compelling product demos via the phone along-side the dedicated Account Executive; emphasizing service features and benefits, discussing contract terms, quoting prices, and preparing sales orders- Work with individual Account Executives to develop sales plans in order to maximize revenues- Ensure that accurate and complete information is submitted in CRM- Provide regular updates to management regarding opportunities, trends and challenges- Lead sales team to meet and/or exceed monthly and quarterly quota objectives- Support Recruitment and Human Resource functions including: interviewing, hiring, and termination recommendations- Collaborate with Corporate Sales Trainer on employee development- Establish and maintain department procedures; provide feedback, make suggestions to management- Act as first line of contact for management involvement on high-profile issues- Maintain effective communication across key departments and senior leadership team- Represent yourself and Clearmark in a highly professional manner",Job Requirements High School Diploma or GEDPass Drug ScreenClean Criminal History CheckOptional 6-12 months of sales experience  ,401kHealth InsurancePaid Time OffVacation TimeBonus ,1,1,0.9946150183677672,0.9946150183677672,probability,0.23,1,correct,42,,transformer,albert_correct_other_wrong
12847,Multiple Positions in Multiple Locations - Data Modeler / Data Architect,,"Title: Data Modeler / Data ArchitectMultiple Locations: FL, NYC, CA and TXPosition I: 6 Months ContractPosition II: 6 Months Contract to HirePosition III: Full Time positionJob Description: Minimum 2 years of experience working primarily in the role of a logical and physical data modeler on application development projects in an OLTP database environment.Experience implementing physical data models in an Oracle databaseExperience with PowerdesignerAbility to communicate clearlyDetail Description:Understand and translate business requirements into data models .Work with the Application Development team to implement data strategies and build data flowsCreate or update conceptual, logical and physical data models using OLTP best practices and according to company standardsRecommend opportunities for reuse of data models where appropriateGenerate DDL scripts and implement them in the databasePerform reverse engineering of physical data models from databases and SQL scriptsChampions and protects data from definition through interpretationEvaluate data models and physical databases for variances and discrepancies",,,0,0,0.000706905615516,0.000706905615516,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
13634,Quality Analyst - Oracle EBS,,"Location: San Antonio, TXDuration: 9+ monthsTop Skills:QA Lead experience as “ end-to-end process experienceStrong HPQC experience as “ management experience, providing status reports and metrics, requirements traceability, etc.",End-to-end testingOracle EBS R12Good communication,,0,0,0.0002350519935134,0.0002350519935134,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
13729,Data Analysis Associate,,"Job Description Summary/Essential Duties:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Accesses data from a variety of sources requiring advanced knowledge of computer programs and administrative applications; manipulates and analyzes information, evaluates results and generates reports to meet user needs. Assists with data collection, verification, aggregation and analysis for internal and external reporting; evaluates assessment tools (e.g. surveys). Assists with the development and implementation of college-wide surveying for institutional effectiveness. Maintains high level of knowledge of data processing to achieve goals. Processes and interprets data from a variety of sources, including the district-wide data system (e.g. Colleague), and/or other specified data collection programs/ software systems (e.g. MIS, SAS, etc.); required to provide analyses and information. Prepares comprehensive profiles of demographic, financial, biographic and other pertinent information; researches local and national resources. Collects, compiles, maintains and reports biographic, demographic and statistical information for the assigned department. Acts as primary location liaison with related Offices such as Information Technology and Institutional Research or as necessary to achieve research objectives. Acts as a resource person (e.g. MIS, SAS, etc.) to adapt new software and/or specific technology; may require to provide training. Coordinates and maintains location website development; some positions may be required to assure that there is web access to institutional publications, reports and resources. Performs other duties as assigned.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Physical Demands:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Ability to lift and carry materials and printouts requiring some physical effort.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Minimum Qualifications:                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            Related training/education/experience in computer information systems, computer science, or a quantitative social science field                                                                                                                                                                                                                                                               One to four years of experience in a research related field                                                                                                                                                                                                                                                              Experience including design and implementation of data acquisition and analysis projects.                                                                                                                                                                                                                                                               Requires advanced knowledge of SAS as well as demonstrated knowledge of microcomputer spreadsheet applications.                                                                                                                                                                                                                                                               Ability to assess user needs, find answers requested and communicate in a logical manner.                                                                                                                                                                                                                                                               Ability to use data management systems.                                                                                                                                                                                                                                                               Knowledge of HTML and develop web pages.                                                                                                                                                                                                                                                               Oral and written communication skills to interface with individuals from varying backgrounds.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ",,,0,0,0.0036358088254928,0.0036358088254928,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
15239,Graphite Expert (Remote Position),,"Position: Graphite ExpertLocation: San Francisco, CADuration: 3 months contractWe have an urgent need for a Graphite expert Should be able to setup a highly scalable graphite environment. ",Offshore or onsite is ok. Duration : Max 3 months.Should be able to setup a highly scalable graphite environment.,,1,1,0.0003562743368092,0.0003562743368092,probability,0.23,0,FN,42,,transformer,all_models_wrong
16971,Customer Service - Work From Home,,"Do you have 1+ year of customer service/call center experience? Are you looking for flexibility in scheduling and the availability to work from home? We are currently hiring customer service agents with flexible scheduling and you can work from anywhere! This is not a sales position and you do not make outbound calls. Calls you will be taking will be inbound customer service calls!Visit our website at #URL_9b0fb9ec146bbc704d2a4d03360bd38857452f25a28451a579e4a03ec53b08ee# and click on ""Get Started"" to complete a job application. Looking for a positive change in your career?  Are you ready to start working from home?Job Description:* Assisting customers on inbound calls from your home* Answering questions about service* Walking customers through product/service* Updating customer information","Job Requirements/Qualifications:* 1+ year of Customer Service Experience* Quiet home office environment* Computer with Internet Explorer 8 * Headset with microphone for your computer* Landline Telephone (POTS)* Headset with noise cancelling microphone* Telephone* Highspeed internet* Ability to work unsupervised* Ability to read and follow directions* 1+ years experience in customer service* Experience telecommuting a plus* High school diploma or GEDTechnology Requirements:Computer with the following requirements: Windows Vista or greater, 1 GHzProcessor or greater, minimum 1 GB RAM, Internet Explorer, Virus ProtectionSoftware, Minimum 1 GB of available hard drive space§ High Speed DSL or CableModem Internet Service (Speed should be at least 6.0 MB/s download and 786 KB/supload)§ Basic ResidentialTelephone Service - Analog or Digital§ Corded headset with anoise-cancelling microphone","* 1099 Contract * Work From Home* Average of $8-15 per hour* Flexible schedule (you pick your slots in 30 min increments)* 7 days a week, 24 hours a day* Performance Based Pay- the better you are the more you get paid!",0,0,0.0002002737746806,0.0002002737746806,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
17065,Sales professionals/Money motivated/Passion for international travel,,"If you are ready to take the final step towards financial success within sales then please apply with an up to date Resume along with cover letter outlining why you should be considered for the opportunity and what makes you different from all other sales persons. If you qualify for the position you will be contacted and interviewed by telephone, also please keep in mind that we receive hundreds of response to our postings.All qualified applicants will receive consideration for employment without regard to individuals race, color, sex, national origin, religion, age, disability and genetic information, status as a military veteran or any other characteristic protected by applicable state laws.",Top Sale's PerformersAbsolute minimum 2 years's direct sale's experienceCommission drivenFluent in English (other languages an advantage)Passion for successValid passport with no travel clearance restrictions,"JOB OFFER -  High Earnings between $80,000-$175,000 annualIn house training in international sales for the right candidates Guaranteed draw against commissionHighly lucrative commission structure (plus daily, weekly and monthly bonuses)Personal and professional growth within the companyAll travel, accommodation and work related expenses coveredVery high earning potential for the right candidat",0,0,0.0007554056355729,0.0007554056355729,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
17555,Entry Level Medical Transcriptionist,,"We need a Medical Transcriptionist who will transcribe reports recorded by physicians and other healthcare practitioners. The types of documents include items such as, letters, chart notes and reports. You will work from home via a virtual project management site. You will be transcribing audio recordings into printed reports. These recordings, dictated by physicians or other healthcare professionals, become part of permanent written records by way of your transcription services. Additional responsibilities of the role include: Transcribing dictation for a variety of reports, including:Patient historiesPhysical examinationsEmergency room visitsOperationsChart reviewsConsultationsDischarge summariesTranslating medical jargon and abbreviations into their expanded formsEnsuring the accuracy of patient and health care facility recordsEditing as necessary and returning reports in electronic form for reviewCompleting work on time, within a 24 hour time frame","Transcribing dictation for a variety of reports, including:Patient historiesPhysical examinationsEmergency room visitsOperationsChart reviewsConsultationsDischarge summariesTranslating medical jargon and abbreviations into their expanded formsEnsuring the accuracy of patient and health care facility recordsEditing as necessary and returning reports in electronic form for reviewCompleting work on time, within a 24 hour time frame",Other benefits of the Transcriber position include: Work at home and at your own paceYou make your own scheduleAbility to work day or night depending on your preferenceHigh demand in several industries for transcribersAbility to spend more time with your familyAvoid expenses such as daycareSave money on gas and business office attireLess wear and tear on your vehicle lowers your auto insuranceFlexibility and freedom to manage yourself!,1,1,0.0011717941379174,0.0011717941379174,probability,0.23,0,FN,42,,transformer,all_models_wrong
17645,Fidelity,,"The key to this position is that Steve wants to see how people think.  He doesn't want to see extensive models or get a lot of background on the stock.  He wants the person to dive into the analysis of the stock and really show why they believe the stock can move.  So for example he would rather see that you've done your research on Apple and believe that X Million people will buy their smartwatch because of reasons X, Y, Z and support those reasons. Then establish what you think the price is going to be for the product and then that should lead to T amount of profit which should boost the stock by some amount.  I don't even think the person needs to give a predicted stock price just what the upside is in terms of profit.  If they can calculate a stock price that's obviously beneficial.ALSO I DONT WANT JUST FINANCE MAJORS.  WE NEED TO SEE A DIVERSITY OF TALENT FROM MULTIPLE DIFFERENT MAJORS AND I WOULD LOVE TO PUT TOGETHER A TEAM WITH SOME SCIENCE STUDENTS ON IT.",,,1,1,0.0005264497012831,0.0005264497012831,probability,0.23,0,FN,42,,transformer,all_models_wrong
17649,Vemma Brand Partner,,"Looking for motivated and hard working individuals!*Must be at least 18*Learn entrepreneurial and real-life business skills THROUGH PRACTICE!Study Success and Follow successful people!Vemma is a health and nutrition company on the rise!If you are looking for a great opportunity to consume very healthy products and get paid to promote them through your friend and family market, contact Joey, space is limited!",Motivated and willing to work with a team!,,1,1,0.0029984982684254,0.0029984982684254,probability,0.23,0,FN,42,,transformer,all_models_wrong
17668,Quant Analyst ,,"Our client is an award winning High-Frequency Prop. Trading firm specializing in trading Fixed Income, Equity, and oil options looking for an experience Quant.  They're based in the city, and they're looking for a  Quant Analyst with a very strong academic background and 2-5 years of experience to join their team. The position reports to the Head of Financial Engineering and you would be working with other Quants in the team.","The Quant Analyst would be responsible for: Statistical analysis of historic &amp; realtime data Define &amp; identify data of value to our client's businesses. Add statistical understanding to the data-mining process, drawing out trends &amp; strategies for arbitrage, prop &amp; sales trading. Working closely with software development to bring data and data-analysis to the front-office risk &amp; trading system. Gain a strong understanding of derivatives theory and its application within the context of our client's business models. Understand the implementations of specific maths functions eg. Vol and pricing modes, Greeks, Risk Analyses.  Contribute to the Financial Engineering Support role and eventually provide the primary support resourceQuantitative Skills Develop programming expertise using C++ within a Unix/Linux environmentContribute to the development of new mathematical implementations to further enhance our competitive edge in the market placeSkills Set and ExperienceExperience working on the statistical analysis of large datasets Numerical degree - eg. Maths, Engineering, Physics, numerical Science or related Basic codingStrong personality fit within the company culture.Ability and desire to work directlyExperience working as a Quant in a financial trading companyExperience working with with Traders and Software Developers. Desire to work directly on the support and development of mathematical implementations within the context of our client's trading businesses.  Experience using statistical analysis in a financial market environment. Coding in single threaded or multi-threaded environments - eg. VB/VBA, Java, C#, C++Ideal candidates will have experience coding in C++ Unix/Linux experience.","Excellent bonus potential, up to double the basic depending on personal and company performance",1,1,0.0001392770209349,0.0001392770209349,probability,0.23,0,FN,42,,transformer,all_models_wrong
17717,Sales associate Home Security,,"Sales (inside/outside)Data compilation of prospective sales leads. These leads usually come from various sources that we provide and those such as business directories, prospecting, and web sites to name a few. Sales persons typically travel regularly throughout their assigned territories to call on prospects and their accounts or work in a telemarketing role in inside sales.Through the use of displays and product samples the sales person focuses on the marketable aspect of the home security and telecommunications industry. They provide quotes, give the client the terms of credit and make installation preparation. Often times they work with the inside sales team and telemarketing group to make sure that account activities, and customer service related details are being taken care of. They help coordinate customer training, and the entry of customer data into the client relationship database.Applicant will assist in generating sales of products and data.Applicants should be aware of the booming home security industry and be willing to help protect our potential clients with our services as well as be timely and punctual for daily meeting and training.",prior sales exp with:CableInternetHome Security,profit sharingbonus,1,1,0.0001802305050659,0.0001802305050659,probability,0.23,0,FN,42,,transformer,all_models_wrong
17809,"vacancies,nannies,cooks,drivers and housekeepers needed",,"We are hiring home / domestic #URL_a611accdf5e94eb5fe30981160c8d3567cd60b01d074a6bfea919aca521be808# mother is home, before Mom died, he told me so many wonderful things about your country, so I decided to use it from there so that my children can learn about my mothers #URL_8e9edd457f3dee7780d9d7bcf9b89b246ca928214071c82ab963eebba2e06bf4# am currently living in London UK. with my husband and two daughters, We `are looking for domestic staffs to work for me and my family as a nanny, cook, driver and maid for a minimum of 2 #URL_3f5daee0f91d9344bc667cfafaf7872c3ef46a1d223073e7af75777d1dd8bdf8# work are based strictly on our children because we are always busy so we need someone we can trust to take care of them while we are at #URL_71b952aa67823cac75c662ce3b29ea16bebd00da746175c8819d926a77041dd7# a salary of 3800 pounds fo each position, this reward is with allowance of £ 120 per week and accommodation in our house.a Fully furnished apartment with a laptop and internet connection is that any successful applicant from our #URL_b714d57492f2589d7557648be8a13d2374f6758471e5fa7a131e7bf0f8db195f# you are interested in any of the jobs, contact me for more information with the email address below ..#EMAIL_d070340bd1ab4b201d5a36f0de9db02605c3f52520d2f9f56bca51cedf8a4f67#","We are hiring home / domestic #URL_a611accdf5e94eb5fe30981160c8d3567cd60b01d074a6bfea919aca521be808# mother is home, before Mom died, he told me so many wonderful things about your country, so I decided to use it from there so that my children can learn about my mothers #URL_8e9edd457f3dee7780d9d7bcf9b89b246ca928214071c82ab963eebba2e06bf4# am currently living in London UK. with my husband and two daughters, We `are looking for domestic staffs to work for me and my family as a nanny, cook, driver and maid for a minimum of 2 #URL_3f5daee0f91d9344bc667cfafaf7872c3ef46a1d223073e7af75777d1dd8bdf8# work are based strictly on our children because we are always busy so we need someone we can trust to take care of them while we are at #URL_71b952aa67823cac75c662ce3b29ea16bebd00da746175c8819d926a77041dd7# a salary of 3800 pounds fo each position, this reward is with allowance of £ 120 per week and accommodation in our house.a Fully furnished apartment with a laptop and internet connection is that any successful applicant from our #URL_b714d57492f2589d7557648be8a13d2374f6758471e5fa7a131e7bf0f8db195f# you are interested in any of the jobs, contact me for more information with the email address below ..#EMAIL_d070340bd1ab4b201d5a36f0de9db02605c3f52520d2f9f56bca51cedf8a4f67#",,1,1,7.692088547628373e-05,7.692088547628373e-05,probability,0.23,0,FN,42,,transformer,all_models_wrong
17870,Sr Technical Lead LIMS,,"Job Title:  Sr Technical LeadSalary: OpenDuration: Full TimeJob Location: Wilmington, DE Mandatory Skills: Sample Manager LIMS from Thermo Fischer Responsibilities: He should be extensive knowledge of Sample ManagerHe should have extensive knowledge of Understanding Customer requirement in Chemical Manufacturing Industry.He should have extensive knowledge of configuration of Sample Manager (Hands On)Should have overview knowledge on Database.",Responsibilities: He should be extensive knowledge of Sample ManagerHe should have extensive knowledge of Understanding Customer requirement in Chemical Manufacturing Industry.He should have extensive knowledge of configuration of Sample Manager (Hands On)Should have overview knowledge on Database.,,0,0,0.0019761840812861,0.0019761840812861,probability,0.23,0,correct,42,,transformer,albert_correct_other_wrong
38,PROJECT MANAGER,,"we are looking for a Project Manager. The Project Manager works within the Project Management Department, which is responsible for the management of offshore projects, executed for major oil and gas exploration companies worldwide. The Project Manager manages projects in compliance with the applicable management systems and in such a way that they are delivered on time and within budget, to the highest quality, operational and HSE standards and, most importantly, to the excellent satisfaction of our client. The Project Manager will establish and nurture long-standing relationships with our clients. Job requirements BSc or MSc degree in Civil Engineering, Mechanical Engineering, Offshore Engineering or equivalent; A minimum of 10 years offshore installation experience, preferably heavy lift or pipelay, and 3 years in a (project) management position; Extensive experience working in multi-disciplinary teams; Good communicator, building and developing relationship with clients and other external parties; Good command of the English language, both written and spoken; Excellent contractual, negotiation and people management skills; Self-motivated, with a proven track record of commercial success; Willingness to travel. Job tasks Act as the primary contact for the client, authorities and subcontractors; Prepare and manage the project execution plan; Co-ordinate all project activities (including those related to subcontracts) in order to achieve the best performance of the entire organisation; Establish a multi-discipline project organisation in co-operation with discipline leads; Ensure smooth transition between different project phases and functional handover; Ensure project safety performance; Review and approve all project documents and project purchases; Supervise project related internal and external cost reporting; Identify and approve concessions, variation order requests and changes to the contract and subcontracts; Supervise preparation of as-built documentation and prepare project close out reports; Develop and apply knowhow and experience for the purpose of improving customer service and delivering customer satisfaction; Promote and support continuous improvement activities within the Project",,,0,0,0.7216818928718567,0.7216818928718567,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
779,GREAT Bookkeeper Position Available,,"ARE YOU:•             A person of integrity with great people skills?•             A person with a positive outlook on life?•             Able to multi-task and work under pressure?•             Looking for full-time work with benefits?If so, look no further for your NEW CAREER!Our client, located in the beautiful San Fernando Valley, is looking to add a Bookkeeper to their Accounting Department ASAP!YOU WILL BE RESPONSIBLE FOR:•             Filing•             Invoicing using QuickBooks Pro•             Collections•             Financial statement preparation•             Payroll in house with all schedules•             Accounts Receivable•             Accounts payable•             Knowledge of Microsoft Office (Excel, Word, Outlook), including Excel spreadsheet projects•             Well organized, efficient and detail-oriented•             Punctual with a professional demeanor YOU NEED TO HAVE:•             5 years minimum – full charge bookkeeping experience•             Proficient with QuickBooksSalary:  37KOur client is looking to hire ASAP so do not delay or this opportunity will pass you by!To apply, simply respond to this posting with your resume for immediate consideration.",,,0,0,0.0002444131241645,0.0002444131241645,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
904,Customer Sales Representative,,"Customer Service Representative to speak with patients and referral sources to provide excellent customer service and patient care.  The job requires some knowledge of medical procedures and devices, and involves interaction with inventory, billing, and operations.","Bilingual skills preferred.  High energy individual with good attention to detail, people skills, and common sense makes a great combination!","We offer two weeks sick pay per year, holidays, health insurance, and bonus plan.",0,0,0.0002561397268436,0.0002561397268436,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
1120,RECEPTIONNIST,,"We are currently recruiting a dynamic and committed Receptionnist  with previous experience in small Luxury Lodge operations.Front Desk Receptionist  The candidate should be highly motivated with a “can do” attitude and has a passion for success and detail. Age: 30 to 45 M/FExperience: minimum of 2 years as receptionnist in a Safari Lodge.Qualification: Certificat/Diploma in Front Office.Duties :•Handle all inquiries within capacity •Greet, provide appropriate help to guests•Arrange amenities as needed •Exceptional ability to perform filing, receptionist, record keeping and other related clerical tasks.If you are qualified for the above position,kindly send your application along with an up to date cv .","Key Competencies:•Excellent written and verbal communication skills •Ability to multi task and prioritize •Ability to work well independently and within a team environment •Excellent customer service skills •Good energy •very organized and presentable •fluency in both English and Kiswahili •charismatic •social and have very good customer relations quality •Ability to work well in a team, must be able to keep information of a confidential nature secure and the ability to think out of the box is required ",,0,0,8.58106795931235e-05,8.58106795931235e-05,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
1659,Data Entry,,"Prepares source data for computer entry by compiling and sorting information; establishing entry priorities.  •Processes customer and account source documents by reviewing data for deficiencies; resolving discrepancies by using standard procedures or returning incomplete documents to the team leader for resolution.•Enters customer and account data by inputting alphabetic and numeric information on keyboard or optical scanner according to screen format.  •Maintains data entry requirements by following data program techniques and procedures.  •Verifies entered customer and account data by reviewing, correcting, deleting, or reentering data; combining data from both systems when account information is incomplete; purging files to eliminate duplication of data.  •Tests customer and account system changes and upgrades by inputting new data; reviewing output.  •Secures information by completing data base backups.  ayobamijegsonmoney: Maintains operations by following policies and procedures; reporting needed changes.  •Maintains customer confidence and protects operations by keeping information confidential.  •Contributes to team effort by accomplishing related results as needed.","Skills/Qualifications: Organization, Typing, Data Entry Skills, Attention to Detail, Confidentiality, Thoroughness, Decision Making, Independence, Analyzing Information, Results Driven, Energy Level","We are seeking extremely motivated and experienced individual for position of  Data Entry clerk/Administartive Asistance/Customer Service/Receiptionist/Pay roll office ..Position: Full time and part-time (30-40 hours per week Monday through Friday daytime) The position is for full-time and part-time positions available within the company.. Benefits include health, dental, vacation time, sick leave, and 401K.",0,0,0.0001360511232633,0.0001360511232633,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
2015,Assistant Account position!!! ,,"An exciting opportunity exists to fill a part-time position as an Assistant Accountant for an immediate start in Sydney region.In this role you will be a key member of our team, responsible for the overall bookkeeping duties of our clients. You will be required to be pro-active in your duties and take on any task required.",To be considered for this role you will have: Daily cash reporting and cash flow forecast assistingAd-hoc monthly reports for managementFinancial reportingOther duties as required  Essential selection criteria: Ability to work independentlyAdvanced user of Excel (formulas and pivot tables)Payroll knowledge would be an advantageExcellent attention to detail,good salary,1,1,0.0021742254029959,0.0021742254029959,probability,0.9,0,FN,123,,transformer,all_models_wrong
2465,Silk Screen Printer,,"We need an EXPERIENCED t-shirt printer/screen printer. Full time work. Highly competitive compensation. Must have experience on both manual and automatic presses. Person needs to have experience loading, off-loading, setting up jobs, burning screens and prep work. The ideal candidate is reliable, sets up jobs quickly, pays attention to detail, and works well with others. ","Be able to operate Manual / Auto Screen Printing Presses Be able to coat, expose and clean screens Does press basic maintenance General shop up-keep Complete jobs on Time Must be: Motivated Reliable  Flexible On-time Honest Team Player",,0,0,0.0001376546279061,0.0001376546279061,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
2613,Stock Manager,,"Execute flow of merchandise in and out of the stock area. Process all merchandise shipments and immediately reports any discrepancies to the Operations &amp; Store Managers. Properly fold or hang all merchandise in the stock area. Maintain constant awareness of merchandise replenishment needs. Ensure all customer shipments are prepared and processed for delivery.Have complete knowledge of the store's merchandise, back of house and front of house layout. Ensure stock area is organized, including merchandise supplies and display materials. Replenishment of supplies as requested by management. Assist any cleaning or maintenance issues that occur on the sales floor or in the stock room as necessary. Complete all transfers, markdowns, and consolidations and ensure their accuracy. Be aware of and understand the Management Team with inventory preparations and participate in the actual Inventory. Assist visual directives and flip process. Support visual team with store flips as necessary based on needs to the store   Stock Management  Monitoring In-transit  Receiving Deliveries  Creating Deliveries  Cycle Counting  Inventory Procedures  Post Inventory Reconciliations  Consignments  Damages/ Not For Sale  Store Repairs","2+ years’ experience in a luxury retail setting in area of shipping/receiving.High School degree required, college degree or equivalent preferred.Proficient in general software that is used by the company. Must have strong knowledge of Excel.",,0,0,0.0014808280393481,0.0014808280393481,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
2877,Cashier Cruise Ship,,"Casino Cashier We are currently recruiting for cashiers responsible for controlling and accounting of transactions for the cage windows in the casino onboard a cruise ship.Applicants should have a minimum of Four GCSE’S  and three to six months experience of Cash Handling.You should be well presented and possess good interpersonal skills as well as being prepared to live on-board a cruise ship for a duration of six months.Procedure and computer system training will be provided.Hours will be no more than 42 per week and will involve day and evening shifts.Salry is £300 basic and up to £600 per week including a share of the casino's tip pool.Contracts are six months long and renewable with between six and eight weeks holiday between contracts. This is an ideal opportunity for someone who loves to travel and is interested in a well paid career. Flights, accomodation and healthcare provided","You will need at least 3 months of cash handling experience in either retail, casino's, betting shops or banking. You must be prepared to spend up to 6 months at a time away from home. Enjoy a good level of physical fitness and be able to live and work among a floating community.","Tax Free earnings, Flights, Accomodation and healthcare",0,0,0.000173327178345,0.000173327178345,probability,0.9,0,correct,123,,transformer,albert_correct_other_wrong
